video_id,extracted_aspects,negative,neutral,positive
08H8R6pNiXI,model,0,1,0
08H8R6pNiXI,msrp,0,1,0
08H8R6pNiXI,much closer base,0,1,0
08H8R6pNiXI,older tesla models,0,1,0
08H8R6pNiXI,owner leaf,1,0,0
08H8R6pNiXI,pay advertising ugly voice one,0,1,0
08H8R6pNiXI,performance model numbers,0,1,0
08H8R6pNiXI,person,1,0,0
08H8R6pNiXI,prices,0,2,0
08H8R6pNiXI,problems unfortunate person,0,1,0
08H8R6pNiXI,productionsbecause,0,1,0
08H8R6pNiXI,quality,1,0,0
08H8R6pNiXI,quick review,0,1,0
08H8R6pNiXI,reason,1,0,0
08H8R6pNiXI,recentlythat,0,1,0
08H8R6pNiXI,resale value,0,0,1
08H8R6pNiXI,revenge,0,1,0
08H8R6pNiXI,service department anyone,1,0,0
08H8R6pNiXI,skoda enyaq,0,1,0
08H8R6pNiXI,slightly realworld range id,1,0,0
08H8R6pNiXI,someone,0,1,0
08H8R6pNiXI,sure score,1,0,0
08H8R6pNiXI,suspension sound hearing material quality,1,0,0
08H8R6pNiXI,teh enyaq som classes,0,1,0
08H8R6pNiXI,tesla,0,3,0
08H8R6pNiXI,tesla hate,0,1,0
08H8R6pNiXI,tesla model,1,0,0
08H8R6pNiXI,tesla opinion,1,0,0
08H8R6pNiXI,teslas complete lack drivers console model ys absolutely horrible ride quality,0,1,0
08H8R6pNiXI,teslas fsd,0,1,0
08H8R6pNiXI,test drives rentals vacation,1,0,0
08H8R6pNiXI,thankfully many evs frunk,0,1,0
08H8R6pNiXI,thatthen tesla cheaper tesla,0,1,0
08H8R6pNiXI,timely fashion,0,1,0
08H8R6pNiXI,top seller,0,1,0
08H8R6pNiXI,unwanted upgrades,0,1,0
08H8R6pNiXI,us,0,1,0
08H8R6pNiXI,vegas idea,0,1,0
08H8R6pNiXI,vehicle consistent reliable updates,0,1,0
08H8R6pNiXI,vents,1,0,0
08H8R6pNiXI,vw,0,2,0
08H8R6pNiXI,worst market,0,1,0
08H8R6pNiXI,would even able updates,0,1,0
08H8R6pNiXI,ys,1,0,0
2I300RpQl3c,adapter plug dyer outlet,0,1,0
2I300RpQl3c,alex,0,1,0
2I300RpQl3c,amps,2,0,0
2I300RpQl3c,asian brands,0,1,0
2I300RpQl3c,australia,0,1,0
2I300RpQl3c,bad hove,1,0,0
2I300RpQl3c,ball gear shifter,0,1,0
2I300RpQl3c,based reporting,0,1,0
2I300RpQl3c,basic dumb evse flo job issues,0,1,0
2I300RpQl3c,battery,0,1,0
2I300RpQl3c,battery approaches,0,1,0
2I300RpQl3c,best special mention evse,0,1,0
2I300RpQl3c,board member row housing question use unit responsible powerpoles,0,1,0
2I300RpQl3c,bright white light,0,1,0
2I300RpQl3c,buildings,0,1,0
2I300RpQl3c,cable amp j plug module,0,1,0
2I300RpQl3c,cable plugging fingers,0,1,0
2I300RpQl3c,cable slip garage door,0,1,0
2I300RpQl3c,canada tesla,1,0,0
2I300RpQl3c,care apps,1,0,0
2I300RpQl3c,charger evse electric vehicle supply equipment charger,0,1,0
2I300RpQl3c,charger extension,0,1,0
2I300RpQl3c,charger plug volt power vehicle,0,1,0
2I300RpQl3c,charger son daughter law timing,0,1,0
2I300RpQl3c,charger son daughterinlaw,0,1,0
2I300RpQl3c,chargers,0,2,0
2I300RpQl3c,charging station town,1,0,0
2I300RpQl3c,charging v v tesla charging stations,1,0,0
2I300RpQl3c,cheap option,0,1,0
2I300RpQl3c,chest bursting hope,1,0,0
2I300RpQl3c,circuit wall connector,0,1,0
2I300RpQl3c,content,1,0,0
2I300RpQl3c,controls,0,1,0
2I300RpQl3c,customer service,2,0,0
2I300RpQl3c,customer service plastic case,1,0,0
2I300RpQl3c,detail name nonsensible fucking care,0,1,0
2I300RpQl3c,detailed info,0,1,0
2I300RpQl3c,device,0,1,0
2I300RpQl3c,different evse units,0,1,0
2I300RpQl3c,door evse small stool,0,1,0
2I300RpQl3c,driving days,1,0,0
2I300RpQl3c,durable long run schedule stuff,0,1,0
2I300RpQl3c,easy watch lot videos,0,1,0
2I300RpQl3c,educational tom,0,1,0
2I300RpQl3c,emergency,0,1,0
2I300RpQl3c,ev bigger cable,0,1,0
2I300RpQl3c,even higher amps teslatap mini amp version connector amps,1,0,0
2I300RpQl3c,every electric,0,1,0
2I300RpQl3c,everyone,0,3,0
2I300RpQl3c,everything,0,1,0
2I300RpQl3c,evs,0,1,0
2I300RpQl3c,evse,1,0,0
2I300RpQl3c,excellent information toms man,0,1,0
2I300RpQl3c,exel juice box charges,1,0,0
2I300RpQl3c,exterior wall,1,0,0
2I300RpQl3c,far possible incorrect rate optimal battery health,0,1,0
2I300RpQl3c,fine line start,0,1,0
2I300RpQl3c,flat mounting help,1,0,0
2I300RpQl3c,ford charger,0,1,0
2I300RpQl3c,ft posts w plugins residents,0,1,0
2I300RpQl3c,full evse,0,1,0
2I300RpQl3c,garage floor pushingin,0,1,0
2I300RpQl3c,grizzle classic works mache,1,0,0
2I300RpQl3c,handle,0,1,0
2I300RpQl3c,home,0,1,0
2I300RpQl3c,honest question supply station,0,1,0
2I300RpQl3c,huge electrical upgrade,0,1,0
2I300RpQl3c,hybrid,0,1,0
2I300RpQl3c,i,0,1,0
2I300RpQl3c,informative use gen tesla evs outdoors nema,1,0,0
2I300RpQl3c,instructions,0,1,0
2I300RpQl3c,internet,1,0,0
2I300RpQl3c,j plug,0,1,0
2I300RpQl3c,job,0,1,0
2I300RpQl3c,joke best security power cable,1,0,0
2I300RpQl3c,jumper cables,0,1,0
2I300RpQl3c,kid,1,0,0
2I300RpQl3c,kw dumb charger,0,1,0
2I300RpQl3c,leviton,0,1,0
2I300RpQl3c,lifetime,0,1,0
2I300RpQl3c,list twiceits unit,0,1,0
2I300RpQl3c,lock devices,0,1,0
2I300RpQl3c,locomotive engine,1,0,0
2I300RpQl3c,locomotives,1,0,0
2I300RpQl3c,long months,0,1,0
2I300RpQl3c,lot toms videos,0,1,0
2I300RpQl3c,manufacturers,1,0,0
2I300RpQl3c,metal locked box,1,0,0
2I300RpQl3c,miles spanish springs nv,1,0,0
2I300RpQl3c,mobile phone,0,1,0
2I300RpQl3c,model long range arrive,0,1,0
2I300RpQl3c,model sr,0,1,0
2I300RpQl3c,mounting lap,1,0,0
2I300RpQl3c,nevada reno area,1,0,0
2I300RpQl3c,newer ones,1,0,0
2I300RpQl3c,nothing,1,0,0
2I300RpQl3c,older tesla changer connector support,1,0,0
2I300RpQl3c,older tesla chargers,1,0,0
2I300RpQl3c,older teslas,2,0,0
2I300RpQl3c,one,1,0,0
2I300RpQl3c,one portable fast charger,0,1,0
2I300RpQl3c,one thing world right bat,1,0,0
2I300RpQl3c,one time garage fueled plug,0,1,0
2I300RpQl3c,opportunity,0,1,0
2I300RpQl3c,park driveway power garage,0,1,0
2I300RpQl3c,picked chargepoint wifi,0,1,0
2I300RpQl3c,plug,0,1,0
2I300RpQl3c,power share,0,1,0
2I300RpQl3c,questions answers,0,1,0
2I300RpQl3c,ready charger,0,1,0
2I300RpQl3c,required engineer sign,1,0,0
2I300RpQl3c,rusnak arcadia,0,1,0
2I300RpQl3c,safe proof,0,1,0
2I300RpQl3c,safety devices,0,1,0
2I300RpQl3c,service stations insurance,0,1,0
2I300RpQl3c,shims,1,0,0
2I300RpQl3c,sidewalk walkability,0,1,0
2I300RpQl3c,slower max time,0,1,0
2I300RpQl3c,smart ass,0,1,0
2I300RpQl3c,smart chargers,1,0,0
2I300RpQl3c,smart evse talk evse program evse,0,1,0
2I300RpQl3c,spent hours,0,1,0
2I300RpQl3c,sponsor,0,1,0
2I300RpQl3c,sponsorship genius one skip sponsorship,1,0,0
2I300RpQl3c,status charging process,0,1,0
2I300RpQl3c,store mobile unit,0,1,0
2I300RpQl3c,supply energy evses,0,1,0
2I300RpQl3c,support customer service,1,0,0
2I300RpQl3c,sure amps,0,1,0
2I300RpQl3c,tesla,0,1,0
2I300RpQl3c,tesla grizzle charger,1,0,0
2I300RpQl3c,tesla j glce,0,1,0
2I300RpQl3c,tesla wall charger,0,1,0
2I300RpQl3c,tesla wall charger price ease,0,1,0
2I300RpQl3c,tesla wall connector j evse chargers,0,1,0
2I300RpQl3c,that,0,2,0
2I300RpQl3c,tom dc charging,0,1,0
2I300RpQl3c,tom installed tesla wall charger commission charger,0,1,0
2I300RpQl3c,tom moloughney blast week omg,1,0,0
2I300RpQl3c,tom moloughneys,0,1,0
2I300RpQl3c,tom opinion sponsor,0,1,0
2I300RpQl3c,toms channel,0,1,0
2I300RpQl3c,top green light,0,1,0
2I300RpQl3c,train show,1,0,0
2I300RpQl3c,trivial control,0,1,0
2I300RpQl3c,trucking co tesla tesla trucks superchargers drivers,0,1,0
2I300RpQl3c,two controllers,0,1,0
2I300RpQl3c,uf cable,0,1,0
2I300RpQl3c,us,0,1,0
2I300RpQl3c,use cable,0,1,0
2I300RpQl3c,use mobile charger,0,1,0
2I300RpQl3c,v level amps,1,0,0
2I300RpQl3c,v portable evse,0,1,0
2I300RpQl3c,videos,0,1,0
2I300RpQl3c,wait months,0,1,0
2I300RpQl3c,whatever else thing,0,1,0
2I300RpQl3c,wi fi app charger,0,1,0
2I300RpQl3c,wifi extender garage,1,0,0
2I300RpQl3c,wifi program,0,1,0
2I300RpQl3c,x changes amps,1,0,0
2I300RpQl3c,you,0,2,0
6-XUGVmh0MA,abcd customers,1,0,0
6-XUGVmh0MA,ac power supply,1,0,0
6-XUGVmh0MA,accurate information viewers,0,1,0
6-XUGVmh0MA,accurate numbers,0,1,0
6-XUGVmh0MA,actually many bug,0,1,0
6-XUGVmh0MA,adapter sorry tesla brands,1,0,0
6-XUGVmh0MA,adaptive cruise control lan auto pilot route planing,0,1,0
6-XUGVmh0MA,air vents,0,1,0
6-XUGVmh0MA,alex,0,6,0
6-XUGVmh0MA,alex id,0,1,0
6-XUGVmh0MA,alex mark,0,1,0
6-XUGVmh0MA,alex media,0,1,0
6-XUGVmh0MA,alex omg lmao watching content,0,1,0
6-XUGVmh0MA,alex videos man,0,1,0
6-XUGVmh0MA,alex weak reasons,0,1,0
6-XUGVmh0MA,alexa mentioning light,1,0,0
6-XUGVmh0MA,alot,0,1,0
6-XUGVmh0MA,android auto apple carplay loss,1,0,0
6-XUGVmh0MA,angerly vinfasts symptoms,0,0,1
6-XUGVmh0MA,another youtuber,0,1,0
6-XUGVmh0MA,anyone,4,0,0
6-XUGVmh0MA,anything,1,7,0
6-XUGVmh0MA,anywhere else world reliable lot cheaper restif,0,1,0
6-XUGVmh0MA,apple carplay available tesla stay,1,0,0
6-XUGVmh0MA,asians,1,0,0
6-XUGVmh0MA,aspects price point,0,1,0
6-XUGVmh0MA,average consumer,1,0,0
6-XUGVmh0MA,average report,0,1,0
6-XUGVmh0MA,awesome btw,0,1,0
6-XUGVmh0MA,awesome contents,1,0,0
6-XUGVmh0MA,bad heads,0,0,1
6-XUGVmh0MA,bad range drive mph headwind,0,1,0
6-XUGVmh0MA,bad removed dislike button count,0,1,0
6-XUGVmh0MA,bad vinfast recalled ride,0,1,0
6-XUGVmh0MA,balances,1,0,0
6-XUGVmh0MA,bankruptcy idiot,0,1,0
6-XUGVmh0MA,basically concentrated southern ca bay area,1,0,0
6-XUGVmh0MA,battery rental top purchase price,0,1,0
6-XUGVmh0MA,beats brands groud,0,1,0
6-XUGVmh0MA,best weapon,0,1,0
6-XUGVmh0MA,big mistake dave bc canada,1,0,0
6-XUGVmh0MA,big problem,0,1,0
6-XUGVmh0MA,biggest problem,0,1,0
6-XUGVmh0MA,billion dollars,0,1,0
6-XUGVmh0MA,billions dollars,0,0,1
6-XUGVmh0MA,bit hypocritical clickbaitish,1,0,0
6-XUGVmh0MA,blind spot side mirrors,0,1,0
6-XUGVmh0MA,blind spot view camera,0,1,0
6-XUGVmh0MA,brand,0,1,0
6-XUGVmh0MA,brand market,0,1,0
6-XUGVmh0MA,brand service data,0,1,0
6-XUGVmh0MA,brand us market company,0,1,0
6-XUGVmh0MA,brands,1,0,0
6-XUGVmh0MA,bs,0,1,0
6-XUGVmh0MA,bugs fixed software updates,0,1,0
6-XUGVmh0MA,bulk,0,1,0
6-XUGVmh0MA,buttons,0,1,0
6-XUGVmh0MA,buyhot hotter mini wuling chinese,1,0,0
6-XUGVmh0MA,candle elementary editorial full misinformation biases alex unique ability convey opinion,1,0,0
6-XUGVmh0MA,capabilities,0,1,0
6-XUGVmh0MA,carefully history,0,0,1
6-XUGVmh0MA,carwow range tests,0,1,0
6-XUGVmh0MA,centsh china h,0,1,0
6-XUGVmh0MA,chance brand market subscription service use carplay,1,0,0
6-XUGVmh0MA,changing lanes,0,1,0
6-XUGVmh0MA,channel,1,1,0
6-XUGVmh0MA,charm wit,0,1,0
6-XUGVmh0MA,check alex,0,1,0
6-XUGVmh0MA,china,1,0,1
6-XUGVmh0MA,chinese,0,1,0
6-XUGVmh0MA,close vinfast crush tesla,1,0,0
6-XUGVmh0MA,comical bsm side,0,1,0
6-XUGVmh0MA,comments section,0,1,0
6-XUGVmh0MA,companies,1,0,0
6-XUGVmh0MA,company law enforcement based suspicion,0,1,0
6-XUGVmh0MA,connectors,0,1,0
6-XUGVmh0MA,content,0,1,0
6-XUGVmh0MA,conveniences,1,0,0
6-XUGVmh0MA,correction,0,1,0
6-XUGVmh0MA,country nope,1,0,0
6-XUGVmh0MA,couple model,1,0,0
6-XUGVmh0MA,crash,0,1,0
6-XUGVmh0MA,crash test mph,0,1,0
6-XUGVmh0MA,credibility,1,0,0
6-XUGVmh0MA,credibility ideal world review articles,1,0,0
6-XUGVmh0MA,cruise control,0,1,0
6-XUGVmh0MA,current market evs alexs,1,0,0
6-XUGVmh0MA,customers,1,1,0
6-XUGVmh0MA,d,0,3,0
6-XUGVmh0MA,d ford mustang,0,1,0
6-XUGVmh0MA,day,0,2,0
6-XUGVmh0MA,dear partner blasting,0,1,0
6-XUGVmh0MA,decent ev cool features,0,1,0
6-XUGVmh0MA,decision makemodel dependent resaleresidual value reliability,1,0,0
6-XUGVmh0MA,deep disdain tesla,1,0,0
6-XUGVmh0MA,def air vents sheesh,0,1,0
6-XUGVmh0MA,different reasons,1,0,0
6-XUGVmh0MA,different sight,0,1,0
6-XUGVmh0MA,different something,0,1,0
6-XUGVmh0MA,disappointments,0,1,0
6-XUGVmh0MA,discredit tesla,0,1,0
6-XUGVmh0MA,disdain tesla,0,1,0
6-XUGVmh0MA,doesnt exactly sound prefer tesla,0,1,0
6-XUGVmh0MA,dreadful experience,1,0,0
6-XUGVmh0MA,driving speed,0,1,0
6-XUGVmh0MA,e,0,1,0
6-XUGVmh0MA,e owners italy,0,1,0
6-XUGVmh0MA,early reports,1,0,0
6-XUGVmh0MA,either gm saic skin saic gm,0,1,0
6-XUGVmh0MA,either one loss,1,0,0
6-XUGVmh0MA,electric vehicles circulation north south based statistics,0,0,1
6-XUGVmh0MA,electronics technology,1,0,0
6-XUGVmh0MA,eli,0,1,0
6-XUGVmh0MA,entire blind spot,0,1,0
6-XUGVmh0MA,epa,0,1,0
6-XUGVmh0MA,etc best choice,0,0,1
6-XUGVmh0MA,european makers,0,1,0
6-XUGVmh0MA,ev startup,0,1,0
6-XUGVmh0MA,evaluation objective tesla infosystem android apple carplay voice assistant tesla flawless,1,0,0
6-XUGVmh0MA,even fail match,1,0,0
6-XUGVmh0MA,even passably android apple integration,0,1,0
6-XUGVmh0MA,even unfair ones software bug,0,1,0
6-XUGVmh0MA,even useful also included model,0,1,0
6-XUGVmh0MA,every post,0,1,0
6-XUGVmh0MA,every review,1,2,0
6-XUGVmh0MA,every reviewer,0,1,0
6-XUGVmh0MA,every single tester,1,0,0
6-XUGVmh0MA,every supercharger magic,0,1,0
6-XUGVmh0MA,every time worst part criticism tesla channel,1,0,0
6-XUGVmh0MA,everyone,0,3,0
6-XUGVmh0MA,exit plans,1,0,0
6-XUGVmh0MA,expensive america vietnam area,0,0,1
6-XUGVmh0MA,experience journos,0,1,0
6-XUGVmh0MA,eyes road,0,1,0
6-XUGVmh0MA,factory home state,0,1,0
6-XUGVmh0MA,facts,1,0,0
6-XUGVmh0MA,facts figures,0,1,0
6-XUGVmh0MA,fan speed volume track changes voice,0,1,0
6-XUGVmh0MA,fantastic see electric review,0,1,0
6-XUGVmh0MA,far front superior charging nope,1,0,0
6-XUGVmh0MA,fast charging session,0,1,0
6-XUGVmh0MA,features,0,1,0
6-XUGVmh0MA,features bug fix,0,1,0
6-XUGVmh0MA,financial backing ambitions,1,0,0
6-XUGVmh0MA,fine whole battery rental stuff,1,0,0
6-XUGVmh0MA,first adopter vf next company,0,1,0
6-XUGVmh0MA,first batch vf,1,0,0
6-XUGVmh0MA,first impression,1,0,0
6-XUGVmh0MA,first recall pile,1,0,0
6-XUGVmh0MA,flavor,0,1,0
6-XUGVmh0MA,flipped experienced growing pains,0,1,0
6-XUGVmh0MA,foot plunge cliff,0,1,0
6-XUGVmh0MA,foreign comparison ratio,0,0,1
6-XUGVmh0MA,foreign countries steel factories,0,0,1
6-XUGVmh0MA,free highspeed buld internet tesla,0,1,0
6-XUGVmh0MA,free self driving tesla,0,1,0
6-XUGVmh0MA,fresh air days year warranty vinfast infrastructure place support warranty claims tesla,0,1,0
6-XUGVmh0MA,friends,0,1,0
6-XUGVmh0MA,friggin buttons,0,1,0
6-XUGVmh0MA,fsd paying development perspective,0,1,0
6-XUGVmh0MA,full twowheeled gasoline,0,0,1
6-XUGVmh0MA,furniture china germany main headquarters singapore spac,0,0,1
6-XUGVmh0MA,fwy street,0,1,0
6-XUGVmh0MA,giga factories,0,1,0
6-XUGVmh0MA,gm,1,2,0
6-XUGVmh0MA,gms vauxhall v,0,1,0
6-XUGVmh0MA,golf,1,0,0
6-XUGVmh0MA,government journalistic news,1,0,0
6-XUGVmh0MA,greetings,1,0,0
6-XUGVmh0MA,guide,0,1,0
6-XUGVmh0MA,guy,0,1,0
6-XUGVmh0MA,hammer sickle ak truth,0,0,1
6-XUGVmh0MA,happy,0,1,0
6-XUGVmh0MA,hassles,0,1,0
6-XUGVmh0MA,hate korean shit,0,1,0
6-XUGVmh0MA,hate tesla auto companies general woman,0,1,0
6-XUGVmh0MA,hate tesla evs manufacturers,1,0,0
6-XUGVmh0MA,hatred tesla,0,1,0
6-XUGVmh0MA,he,0,1,0
6-XUGVmh0MA,heads display,1,0,0
6-XUGVmh0MA,high mileages,1,0,0
6-XUGVmh0MA,hobble features,0,0,1
6-XUGVmh0MA,hopefully never one otherwise short affair,0,1,0
6-XUGVmh0MA,however biggest concern,1,0,0
6-XUGVmh0MA,huge fluffff piece blame,1,0,0
6-XUGVmh0MA,i,0,13,0
6-XUGVmh0MA,id,1,1,0
6-XUGVmh0MA,id owner,0,1,0
6-XUGVmh0MA,id time,0,1,0
6-XUGVmh0MA,identity money,0,0,1
6-XUGVmh0MA,ill buying,1,0,0
6-XUGVmh0MA,impartial person,0,1,0
6-XUGVmh0MA,important features,0,1,0
6-XUGVmh0MA,important information rest,1,0,0
6-XUGVmh0MA,important note vinfast,0,1,0
6-XUGVmh0MA,impression cake,1,0,0
6-XUGVmh0MA,impression impartial review,0,1,0
6-XUGVmh0MA,impressive sad vietnamese brand,1,0,0
6-XUGVmh0MA,incredible advocate electric electric,0,1,0
6-XUGVmh0MA,inelegant,0,1,0
6-XUGVmh0MA,inexcusable behavior manufacturers money,0,0,1
6-XUGVmh0MA,influence western democracy war,1,0,0
6-XUGVmh0MA,influencers,0,1,0
6-XUGVmh0MA,initial teething problems,0,1,0
6-XUGVmh0MA,instances,0,1,0
6-XUGVmh0MA,instrument cluster twist neck,0,1,0
6-XUGVmh0MA,interesting robert clewellyn,0,1,0
6-XUGVmh0MA,island,0,1,0
6-XUGVmh0MA,jeepall vietnamese,1,0,0
6-XUGVmh0MA,journalists,1,0,1
6-XUGVmh0MA,journos,0,1,0
6-XUGVmh0MA,juicy advertising dollars,0,1,0
6-XUGVmh0MA,junk crushes,1,0,0
6-XUGVmh0MA,k warranty,0,1,0
6-XUGVmh0MA,kia,1,0,0
6-XUGVmh0MA,kia evwhich,0,1,0
6-XUGVmh0MA,kid block model,0,1,0
6-XUGVmh0MA,large reviewers liars,0,1,0
6-XUGVmh0MA,large reviews proof,0,1,0
6-XUGVmh0MA,larger platform,1,0,0
6-XUGVmh0MA,last yrs ur comparison,0,1,0
6-XUGVmh0MA,laughably bad vinfast,1,0,0
6-XUGVmh0MA,launch junket,0,1,0
6-XUGVmh0MA,life,0,0,1
6-XUGVmh0MA,link reviews bs,0,1,0
6-XUGVmh0MA,listening guy,0,1,0
6-XUGVmh0MA,logical reason,1,0,0
6-XUGVmh0MA,lol,1,2,0
6-XUGVmh0MA,long breaks,0,1,0
6-XUGVmh0MA,long leave,1,0,0
6-XUGVmh0MA,longtrip,1,0,0
6-XUGVmh0MA,man earth,0,1,0
6-XUGVmh0MA,manipulated spit,0,0,1
6-XUGVmh0MA,manual controls,1,0,0
6-XUGVmh0MA,many range dual motor cheaper price,0,1,0
6-XUGVmh0MA,many rivals,0,1,0
6-XUGVmh0MA,many service centers,1,0,0
6-XUGVmh0MA,many videos user experience,0,1,0
6-XUGVmh0MA,market,1,1,0
6-XUGVmh0MA,market low quality unfinished software,0,1,0
6-XUGVmh0MA,market youtube world negative message,0,1,0
6-XUGVmh0MA,masses,0,1,0
6-XUGVmh0MA,midlux crossover,1,0,0
6-XUGVmh0MA,miles,0,1,0
6-XUGVmh0MA,miles range,0,1,0
6-XUGVmh0MA,million billion viet nam population million estimated vinfast electric bicycles,0,0,1
6-XUGVmh0MA,million population,0,0,1
6-XUGVmh0MA,mind vietnams,0,1,0
6-XUGVmh0MA,minimum times week vinfast option future hope vhome vgrid function,1,0,0
6-XUGVmh0MA,missing vinfast sales policy company,0,1,0
6-XUGVmh0MA,mistakes,1,0,0
6-XUGVmh0MA,model,0,1,0
6-XUGVmh0MA,model lol,0,1,0
6-XUGVmh0MA,model total,1,0,0
6-XUGVmh0MA,money,0,1,0
6-XUGVmh0MA,money death,0,0,1
6-XUGVmh0MA,month,0,1,0
6-XUGVmh0MA,mr e,0,1,0
6-XUGVmh0MA,much charm,0,1,0
6-XUGVmh0MA,much crush tesla,0,1,0
6-XUGVmh0MA,much every real bev get power battery external use,1,0,0
6-XUGVmh0MA,much faster pace hyundaikia,1,0,0
6-XUGVmh0MA,much u bet,0,1,0
6-XUGVmh0MA,much videos,0,1,0
6-XUGVmh0MA,musk watches,0,1,0
6-XUGVmh0MA,name,0,1,0
6-XUGVmh0MA,nearly ev reviews,1,0,0
6-XUGVmh0MA,needs,0,1,1
6-XUGVmh0MA,network model home exception occasional mile trip,1,0,0
6-XUGVmh0MA,network wanna,0,1,0
6-XUGVmh0MA,networkand software,0,1,0
6-XUGVmh0MA,never ever anything,1,0,0
6-XUGVmh0MA,news,0,1,0
6-XUGVmh0MA,nicer tesla safety teslaif vinfast vf tesla model,1,0,0
6-XUGVmh0MA,nonewhere tesla,1,0,0
6-XUGVmh0MA,north america teslas,1,0,0
6-XUGVmh0MA,nothing,1,0,0
6-XUGVmh0MA,number vinfast circulation ratio insignificant charging stations,0,0,1
6-XUGVmh0MA,onboard teslas,1,0,0
6-XUGVmh0MA,one,1,2,0
6-XUGVmh0MA,one forbids farce,0,0,1
6-XUGVmh0MA,one guest btw,0,1,0
6-XUGVmh0MA,one lol vietnamese,0,1,0
6-XUGVmh0MA,one party autocratic dictatorships wages,0,1,0
6-XUGVmh0MA,one real winner,1,0,0
6-XUGVmh0MA,one state soooo vietnamese automaker,1,0,0
6-XUGVmh0MA,one worst review evs,0,1,0
6-XUGVmh0MA,one year ownership singing breakup,0,1,0
6-XUGVmh0MA,opinion,0,1,0
6-XUGVmh0MA,ota updates,0,2,0
6-XUGVmh0MA,ott tesla fan boys,0,1,0
6-XUGVmh0MA,outdated volvo ex,1,0,0
6-XUGVmh0MA,owners tesla model,1,0,0
6-XUGVmh0MA,pack noodles,1,0,0
6-XUGVmh0MA,paid promotion,0,1,0
6-XUGVmh0MA,pain injustice,0,0,1
6-XUGVmh0MA,par course,0,1,0
6-XUGVmh0MA,parts,0,0,1
6-XUGVmh0MA,parts vehicles,0,0,1
6-XUGVmh0MA,pass,0,1,0
